sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,cmd_delta1_deg,cmd_delta2_deg,cmd_delta3_deg,case_id,case_name
1,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0,40,0,0,-1.05819009496492,0,0,0,0,0,0,MV-201,step_steer_python
2,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.001,40,0,0,-1.05819009496492,0,0,0,0,-3.12784156785609e-11,-1.3237025515167e-09,MV-201,step_steer_python
3,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.002,40,5.29668755766019e-36,4.97887843964803e-20,-1.04707898385381,0,0.0111111111111111,0,0,-6.25568313571218e-11,-2.6474051030334e-09,MV-201,step_steer_python
4,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.003,39.9999381705798,3.93668489340548e-11,1.76122003898037e-05,-1.03596766823891,-7.87965761303239e-24,0.0222232241453614,0,0,-9.38352470356827e-11,-3.97110765455009e-09,MV-201,step_steer_python
5,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.004,39.9998532496361,-2.63796010605729e-08,2.32788183600082e-05,-1.02485633299664,-6.42798820217347e-10,0.0333355333698554,0,0,-1.25113662714244e-10,-5.29481020606679e-09,MV-201,step_steer_python
6,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.005,39.9997469298524,-4.87224696292891e-08,2.19739484019581e-05,-1.01374498821505,-1.17330702478737e-09,0.044447993573125,0,0,-1.56392078392805e-10,-6.61851275758349e-09,MV-201,step_steer_python
7,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.006,39.9996233829017,-6.47273987360175e-08,1.39451694827342e-05,-1.00263365898442,-1.58289783655086e-09,0.0555605041157491,0,0,-1.87670494071365e-10,-7.94221530910018e-09,MV-201,step_steer_python
8,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.007,39.999485813831,-6.82710920972936e-08,1.9013872588171e-07,-0.991522363924688,-1.71317503803439e-09,0.0666729902454697,0,0,-2.18948909749926e-10,-9.26591786061688e-09,MV-201,step_steer_python
9,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.008,39.9993367200379,-5.55474260759153e-08,-1.73784646664981e-05,-0.980411116571147,-1.47222868554353e-09,0.0777853991854757,0,0,-2.50227325428487e-10,-1.05896204121336e-08,MV-201,step_steer_python
10,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.009,39.9991780284182,-2.52585074856131e-08,-3.6762821705746e-05,-0.969299926431254,-8.20101704750595e-10,0.0888976955727944,0,0,-2.81505741107048e-10,-1.19133229636503e-08,MV-201,step_steer_python
11,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.01,39.9990111947494,2.18793810168049e-08,-5.61171528280476e-05,-0.95818879970721,2.42013120391468e-10,0.100009858455111,0,0,-3.12784156785609e-10,-1.3237025515167e-08,MV-201,step_steer_python
12,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.011,39.9988372967215,8.35298889185942e-08,-7.38701960550795e-05,-0.94707773998625,1.67625661943652e-09,0.11112187835985,0,0,-1.21583647376327e-09,-5.14541995696615e-08,MV-201,step_steer_python
13,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.012,39.9986571149373,1.561940888637e-07,-8.88253127626068e-05,-0.935966748847425,3.41863507682344e-09,0.122233754677148,0,0,-2.11888879074093e-09,-8.9671373624156e-08,MV-201,step_steer_python
14,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.013,39.9984712024069,2.3569444146756e-07,-0.000100177314208417,-0.924855826386227,5.38817142129176e-09,0.133345493365881,0,0,-3.02194110771859e-09,-1.27888547678651e-07,MV-201,step_steer_python
15,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.014,39.9982799430764,3.17602283465485e-07,-0.000107493715627838,-0.913744971659171,7.49564750718381e-09,0.144457104984225,0,0,-3.92499342469624e-09,-1.66105721733145e-07,MV-201,step_steer_python
16,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.015,39.9980836001608,3.97596526044797e-07,-0.000110669267657262,-0.902634183052547,9.65097963466492e-09,0.15556860303535,0,0,-4.8280457416739e-09,-2.04322895787639e-07,MV-201,step_steer_python
17,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.016,39.9978823552137,4.71740713189081e-07,-0.000109866357861323,-0.891523458581196,1.17690568252235e-08,0.166680002609786,0,0,-5.73109805865156e-09,-2.42540069842134e-07,MV-201,step_steer_python
18,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.017,39.9976763389726,5.36677609199101e-07,-0.00010545044670381,-0.880412796124194,1.37740124419086e-08,0.177791319300064,0,0,-6.63415037562922e-09,-2.80757243896629e-07,MV-201,step_steer_python
19,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.018,39.9974656550394,5.89747312593013e-07,-9.79268843706574e-05,-0.869302193604794,1.56020112753281e-08,0.188902568359612,0,0,-7.53720269260688e-09,-3.18974417951123e-07,MV-201,step_steer_python
20,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.019,39.9972503974437,6.29038862873416e-07,-8.78834025082819e-05,-0.858191649122145,1.72027334338593e-08,0.200013764076157,0,0,-8.44025500958454e-09,-3.57191592005618e-07,MV-201,step_steer_python
21,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.02,39.9970306630853,6.53387387033104e-07,-7.59407757774901e-05,-0.847081161042107,1.85397732372029e-08,0.211124919329614,0,0,-9.3433073265622e-09,-3.95408766060112e-07,MV-201,step_steer_python
22,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.021,39.9968065599758,6.62329369776246e-07,-6.27128030133647e-05,-0.835970728054137,1.95901864287306e-08,0.222236045305319,0,0,-8.71093366442452e-09,-3.68646712678446e-07,MV-201,step_steer_python
23,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.022,39.9965782121122,6.56028125315476e-07,-4.87757664262861e-05,-0.824860349200654,2.03434121288173e-08,0.233347151335136,0,0,-8.07856000228685e-09,-3.41884659296779e-07,MV-201,step_steer_python
24,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.023,39.996345761717,6.35180367634472e-07,-3.46468421473029e-05,-0.813750023884699,2.07997758347218e-08,0.244458244841177,0,0,-7.44618634014917e-09,-3.15122605915113e-07,MV-201,step_steer_python
25,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.024,39.9961093702748,6.0091320872442e-07,-2.07684311686326e-05,-0.802639751861024,2.09687519212944e-08,0.255569331359472,0,0,-6.8138126780115e-09,-2.88360552533447e-07,MV-201,step_steer_python
26,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.025,39.9958692170429,5.54676080234086e-07,-7.50874120941458e-06,-0.791529533214711,2.08671366112781e-08,0.266680414623965,0,0,-6.18143901587383e-09,-2.6159849915178e-07,MV-201,step_steer_python
27,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.026,39.9956254943299,4.98148641968892e-07,4.8489850580943e-06,-0.780419368331678,2.0517231075188e-08,0.277791496693085,0,0,-5.54906535373615e-09,-2.34836445770114e-07,MV-201,step_steer_python
28,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.027,39.9953784072662,4.33138977010924e-07,1.60983309651984e-05,-0.769309257864986,1.99451588035981e-08,0.288902578103545,0,0,-4.91669169159848e-09,-2.08074392388448e-07,MV-201,step_steer_python
29,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.028,39.9951281699709,3.61505106800174e-07,2.61048748650491e-05,-0.758199202697026,1.91793056417099e-08,0.300013658041988,0,0,-4.28431802946081e-09,-1.81312339006781e-07,MV-201,step_steer_python
30,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.029,39.9948750023306,2.85084866501001e-07,3.4797994032752e-05,-0.747089203901706,1.82490021183355e-08,0.311124734522667,0,0,-3.65194436732313e-09,-1.54550285625115e-07,MV-201,step_steer_python
31,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.03,39.9946191268169,2.05639501492891e-07,4.21616790464654e-05,-0.735979262707396,1.71834051791259e-08,0.322235804564411,0,0,-3.01957070518546e-09,-1.27788232243449e-07,MV-201,step_steer_python
32,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.031,39.9943607655073,1.24810121403056e-07,4.82248791793827e-05,-0.724869380461901,1.60106073768591e-08,0.333346864361098,0,0,-2.04501396022652e-09,-8.65449907967863e-08,MV-201,step_steer_python
33,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.032,39.9941001373934,4.40862642224125e-08,5.30519720605328e-05,-0.713759558600205,1.47569570799348e-08,0.344457909441543,0,0,-1.07045721526758e-09,-4.53017493501238e-08,MV-201,step_steer_python
34,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.033,39.9938374560264,-3.52145887772027e-08,5.67337661994535e-05,-0.702649798615498,1.34465738720327e-08,0.355568934816085,0,0,-9.59004703086346e-11,-4.05850790346143e-09,MV-201,step_steer_python
35,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.034,39.9935729275262,-1.11957949953006e-07,5.93793185890711e-05,-0.691540102033721,1.21010371566466e-08,0.366679935108257,0,0,8.78656274650307e-10,3.7184733543201e-08,MV-201,step_steer_python
36,2026年09月12日_10时25分43秒_第040次,2026-09-12T10:25:43,0.035,39.9933067489589,-1.85195221478105e-07,6.11087423169406e-05,-0.680430470391704,1.07392232554443e-08,0.377790904670816,0,0,1.85321301960925e-09,7.84279749898634e-08,MV-201,step_steer_python
