step_id,sim_time_s,Vx_kmh,beta_deg,w_degps,delta1_deg,delta2_deg,delta3_deg,fb_deg,beta_int_deg,status
190,1.900000,19.446837,0.010410,10.625186,3.000000,0.070842,-1.087173,-0.001972,-0.008548,OK
191,1.910000,19.443881,0.008130,10.620649,3.000000,0.070873,-1.086180,-0.000644,-0.008467,OK
192,1.920000,19.440921,0.006068,10.616612,3.000000,0.070902,-1.085307,0.000562,-0.008406,OK
193,1.930000,19.437958,0.004275,10.613038,3.000000,0.070927,-1.084588,0.001617,-0.008363,OK
194,1.940000,19.434992,0.002780,10.609871,3.000000,0.070948,-1.084039,0.002500,-0.008335,OK
195,1.950000,19.432024,0.001591,10.607056,3.000000,0.070964,-1.083670,0.003205,-0.008319,OK
196,1.960000,19.429054,0.000705,10.604541,3.000000,0.070977,-1.083477,0.003733,-0.008312,OK
197,1.970000,19.426085,0.000105,10.602278,3.000000,0.070985,-1.083453,0.004093,-0.008311,OK
198,1.980000,19.423116,-0.000229,10.600240,3.000000,0.070990,-1.083587,0.004294,-0.008314,OK
199,1.990000,19.420148,-0.000320,10.598409,3.000000,0.070991,-1.083867,0.004350,-0.008317,OK
200,2.000000,19.417181,-0.000190,10.596781,3.000000,0.070989,-1.084279,0.004273,-0.008319,OK
201,2.010000,19.414215,0.000137,10.595357,3.000000,0.070985,-1.084811,0.004076,-0.008317,OK
202,2.020000,19.411250,0.000639,10.594140,3.000000,0.070978,-1.085451,0.003772,-0.008311,OK
203,2.030000,19.408286,0.001289,10.593127,3.000000,0.070968,-1.086182,0.003376,-0.008298,OK
204,2.040000,19.405323,0.002053,10.592307,3.000000,0.070957,-1.086986,0.002907,-0.008278,OK
205,2.050000,19.402360,0.002896,10.591659,3.000000,0.070945,-1.087841,0.002387,-0.008249,OK
206,2.060000,19.399398,0.003776,10.591157,3.000000,0.070932,-1.088723,0.001840,-0.008211,OK
207,2.070000,19.396436,0.004650,10.590772,3.000000,0.070919,-1.089606,0.001292,-0.008164,OK
208,2.080000,19.393477,0.005477,10.590480,3.000000,0.070907,-1.090464,0.000768,-0.008110,OK
209,2.090000,19.390520,0.006221,10.590261,3.000000,0.070895,-1.091275,0.000291,-0.008047,OK
210,2.100000,19.387566,0.006851,10.590109,3.000000,0.070886,-1.092022,-0.000121,-0.007979,OK
211,2.110000,19.384614,0.007349,10.590022,3.000000,0.070878,-1.092691,-0.000457,-0.007905,OK
212,2.120000,19.381666,0.007705,10.590003,3.000000,0.070872,-1.093276,-0.000709,-0.007828,OK
213,2.130000,19.378720,0.007916,10.590058,3.000000,0.070868,-1.093776,-0.000875,-0.007749,OK
214,2.140000,19.375777,0.007986,10.590189,3.000000,0.070866,-1.094191,-0.000957,-0.007669,OK
215,2.150000,19.372836,0.007925,10.590392,3.000000,0.070866,-1.094526,-0.000960,-0.007590,OK
216,2.160000,19.369898,0.007743,10.590657,3.000000,0.070867,-1.094788,-0.000890,-0.007513,OK
217,2.170000,19.366962,0.007456,10.590968,3.000000,0.070871,-1.094985,-0.000755,-0.007438,OK
218,2.180000,19.364029,0.007080,10.591306,3.000000,0.070875,-1.095127,-0.000565,-0.007367,OK
219,2.190000,19.361099,0.006633,10.591651,3.000000,0.070881,-1.095224,-0.000330,-0.007301,OK
220,2.200000,19.358171,0.006136,10.591984,3.000000,0.070887,-1.095287,-0.000062,-0.007240,OK
221,2.210000,19.355246,0.005609,10.592291,3.000000,0.070894,-1.095330,0.000226,-0.007183,OK
222,2.220000,19.352324,0.005075,10.592555,3.000000,0.070901,-1.095365,0.000521,-0.007133,OK
223,2.230000,19.349405,0.004553,10.592767,3.000000,0.070908,-1.095405,0.000812,-0.007087,OK
224,2.240000,19.346488,0.004060,10.592908,3.000000,0.070914,-1.095460,0.001087,-0.007047,OK
225,2.250000,19.343575,0.003609,10.592971,3.000000,0.070920,-1.095537,0.001340,-0.007010,OK
226,2.260000,19.340664,0.003207,10.592938,3.000000,0.070925,-1.095641,0.001565,-0.006978,OK
227,2.270000,19.337757,0.002859,10.592796,3.000000,0.070930,-1.095775,0.001760,-0.006950,OK
228,2.280000,19.334854,0.002565,10.592536,3.000000,0.070934,-1.095940,0.001923,-0.006924,OK
229,2.290000,19.331955,0.002323,10.592153,3.000000,0.070937,-1.096135,0.002057,-0.006901,OK
230,2.300000,19.329061,0.002133,10.591647,3.000000,0.070940,-1.096359,0.002160,-0.006880,OK
231,2.310000,19.326171,0.001993,10.591027,3.000000,0.070941,-1.096612,0.002234,-0.006860,OK
232,2.320000,19.323285,0.001904,10.590305,3.000000,0.070942,-1.096895,0.002278,-0.006841,OK
233,2.330000,19.320405,0.001868,10.589497,3.000000,0.070943,-1.097209,0.002290,-0.006822,OK
234,2.340000,19.317529,0.001883,10.588620,3.000000,0.070942,-1.097553,0.002272,-0.006803,OK
235,2.350000,19.314658,0.001949,10.587687,3.000000,0.070941,-1.097927,0.002222,-0.006784,OK
236,2.360000,19.311791,0.002062,10.586706,3.000000,0.070939,-1.098330,0.002144,-0.006763,OK
237,2.370000,19.308929,0.002213,10.585685,3.000000,0.070937,-1.098756,0.002043,-0.006741,OK
238,2.380000,19.306072,0.002392,10.584624,3.000000,0.070934,-1.099199,0.001923,-0.006717,OK
239,2.390000,19.303219,0.002588,10.583527,3.000000,0.070931,-1.099652,0.001793,-0.006691,OK
240,2.400000,19.300373,0.002786,10.582396,3.000000,0.070928,-1.100107,0.001660,-0.006663,OK
241,2.410000,19.297532,0.002975,10.581238,3.000000,0.070925,-1.100557,0.001532,-0.006633,OK
242,2.420000,19.294697,0.003145,10.580064,3.000000,0.070922,-1.100996,0.001414,-0.006602,OK
243,2.430000,19.291868,0.003290,10.578889,3.000000,0.070919,-1.101419,0.001311,-0.006569,OK
244,2.440000,19.289046,0.003405,10.577727,3.000000,0.070917,-1.101825,0.001224,-0.006535,OK
245,2.450000,19.286230,0.003490,10.576594,3.000000,0.070916,-1.102212,0.001156,-0.006500,OK
246,2.460000,19.283420,0.003544,10.575502,3.000000,0.070915,-1.102581,0.001106,-0.006465,OK
247,2.470000,19.280617,0.003567,10.574459,3.000000,0.070914,-1.102930,0.001074,-0.006429,OK
248,2.480000,19.277820,0.003562,10.573469,3.000000,0.070914,-1.103262,0.001060,-0.006393,OK
249,2.490000,19.275029,0.003529,10.572533,3.000000,0.070914,-1.103575,0.001062,-0.006358,OK
250,2.500000,19.272245,0.003469,10.571646,3.000000,0.070914,-1.103872,0.001081,-0.006323,OK
251,2.510000,19.269468,0.003384,10.570806,3.000000,0.070915,-1.104153,0.001115,-0.006290,OK
252,2.520000,19.266698,0.003277,10.570008,3.000000,0.070916,-1.104419,0.001162,-0.006257,OK
253,2.530000,19.263935,0.003151,10.569248,3.000000,0.070917,-1.104672,0.001222,-0.006225,OK
254,2.540000,19.261179,0.003012,10.568525,3.000000,0.070919,-1.104916,0.001290,-0.006195,OK
255,2.550000,19.258431,0.002864,10.567835,3.000000,0.070921,-1.105153,0.001365,-0.006167,OK
256,2.560000,19.255691,0.002711,10.567176,3.000000,0.070923,-1.105385,0.001443,-0.006139,OK
257,2.570000,19.252958,0.002558,10.566543,3.000000,0.070924,-1.105616,0.001522,-0.006114,OK
258,2.580000,19.250234,0.002408,10.565931,3.000000,0.070926,-1.105846,0.001600,-0.006090,OK
259,2.590000,19.247517,0.002261,10.565334,3.000000,0.070928,-1.106077,0.001677,-0.006067,OK
