sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,cmd_delta1_deg,cmd_delta2_deg,cmd_delta3_deg,case_id,case_name
1,2026年09月08日_20时58分51秒_第001次,2026-09-08T20:58:51,0,15,0,0,-1.05819009496492,0,0,0,0,0,-0,MV-202,sine_steer_python-1
2,2026年09月08日_20时58分51秒_第001次,2026-09-08T20:58:51,0.001,15,0,0,-1.05819009496492,0,0,0,0,-1.02519645646302e-08,-4.33863140375148e-07,MV-202,sine_steer_python-1
3,2026年09月08日_20时58分51秒_第001次,2026-09-08T20:58:51,0.002,15,-5.6498000615042e-35,4.70468973902357e-20,-1.05402342829826,0,0.00416666666666667,0,0,2.13148970963269e-08,9.02046445116555e-07,MV-202,sine_steer_python-1
4,2026年09月08日_20时58分51秒_第001次,2026-09-08T20:58:51,0.003,14.9999859808483,2.12033663843015e-10,3.55729035998971e-05,-1.0498565571278,6.50844639819567e-25,0.0083343352564725,0,0,1.17510061718993e-07,4.97302581194777e-06,MV-202,sine_steer_python-1
5,2026年09月08日_20时58分51秒_第001次,2026-09-08T20:58:51,0.004,14.9999372670639,-5.34048516451186e-08,1.39483648255428e-05,-1.0456896461617,-1.2983170742747e-09,0.0125022211692008,0,0,1.25502332069392e-07,5.31125869317669e-06,MV-202,sine_steer_python-1
6,2026年09月08日_20时58分51秒_第001次,2026-09-08T20:58:51,0.005,14.9998533877956,-3.64468197695181e-08,-3.37526369147273e-05,-1.04152271708582,-1.15826219954963e-09,0.0166702671162889,0,0,8.46863797268523e-08,3.58392759004039e-06,MV-202,sine_steer_python-1
7,2026年09月08日_20时58分51秒_第001次,2026-09-08T20:58:51,0.006,14.9997334395883,3.09448019852298e-08,-0.000101952973896959,-1.03735579914442,2.55692810504631e-10,0.0208383681898844,0,0,6.10032923071893e-08,2.58165933044025e-06,MV-202,sine_steer_python-1
8,2026年09月08日_20时58分51秒_第001次,2026-09-08T20:58:51,0.007,14.9995791195538,1.55372352778691e-07,-0.000181990921116855,-1.03318891694729,3.36308286905895e-09,0.0250064434482134,0,0,6.11320868234903e-08,2.58710991437011e-06,MV-202,sine_steer_python-1
9,2026年09月08日_20时58分51秒_第001次,2026-09-08T20:58:51,0.008,14.9993938166686,3.25643548909985e-07,-0.000263519957026087,-1.02902208994214,8.22706713639628e-09,0.0291744340062744,0,0,8.06959010584423e-08,3.41505053279328e-06,MV-202,sine_steer_python-1
10,2026年09月08日_20时58分51秒_第001次,2026-09-08T20:58:51,0.009,14.9991818466637,5.21369983740315e-07,-0.000337621050934811,-1.02485533296286,1.47000659657627e-08,0.033342298998215,0,0,1.14847730166719e-07,4.86035594065555e-06,MV-202,sine_steer_python-1
11,2026年09月08日_20时58分51秒_第001次,2026-09-08T20:58:51,0.01,14.9989478338949,7.17129157644873e-07,-0.000397366797494532,-1.02068865665929,2.24865586479934e-08,0.0375100128762584,0,0,1.4781139912088e-07,6.25537841079566e-06,MV-202,sine_steer_python-1
12,2026年09月08日_20时58分51秒_第001次,2026-09-08T20:58:51,0.011,14.9986962339265,8.8571113863476e-07,-0.000438034343735804,-1.01652206806982,3.11836037393546e-08,0.041677562599983,0,0,1.59356867883341e-07,6.74398264882298e-06,MV-202,sine_steer_python-1
13,2026年09月08日_20时58分51秒_第001次,2026-09-08T20:58:51,0.012,14.9984310177506,1.00114961023127e-06,-0.000457166926050228,-1.01235557124987,4.03364431380874e-08,0.0458449449954789,0,0,1.37737187346567e-07,5.82903776850671e-06,MV-202,sine_steer_python-1
