sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,cmd_delta1_deg,cmd_delta2_deg,cmd_delta3_deg,case_id,case_name
1,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0,40,0,0,-1.05819009496492,0,0,0,0,0,0,MV-201,step_steer_python
2,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.001,40,0,0,-1.05819009496492,0,0,0,0,-1.30333385993099e-09,-5.51570889522796e-08,MV-201,step_steer_python
3,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.002,40,0,4.97887843964803e-20,-1.04707898385381,0,0.0111111111111111,0,0,-2.60666771986198e-09,-1.10314177904559e-07,MV-201,step_steer_python
4,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.003,39.9999318849472,-6.74578419361918e-11,-3.01797292768413e-05,-1.03596766823891,-7.87965761303241e-24,0.0222232241453614,0,0,-3.91000157979298e-09,-1.65471266856839e-07,MV-201,step_steer_python
5,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.004,39.9998396000823,4.51231453732208e-08,-6.76994565976659e-05,-1.02485633552561,1.1014804481712e-09,0.0333355311920039,0,0,-5.21333543972397e-09,-2.20628355809118e-07,MV-201,step_steer_python
6,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.005,39.999724535062,1.25041305013273e-07,-0.000108266655701927,-1.01374499541354,3.03203551523683e-09,0.0444479872902022,0,0,-6.51666929965496e-09,-2.75785444761398e-07,MV-201,step_steer_python
7,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.006,39.9995913341138,2.38402466543539e-07,-0.000148828197878681,-1.00263367342178,5.82156658233176e-09,0.0555604913601973,0,0,-7.82000315958595e-09,-3.30942533713678e-07,MV-201,step_steer_python
8,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.007,39.999443428836,3.80728414471896e-07,-0.000186524987152839,-0.991522388369914,9.39661913792861e-09,0.0666729683998693,0,0,-9.12333701951695e-09,-3.86099622665957e-07,MV-201,step_steer_python
9,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.008,39.9992834632324,5.45407606873957e-07,-0.000219417836881412,-0.980411153966317,1.36410363367163e-08,0.0777853654007394,0,0,-1.04266708794479e-08,-4.41256711618237e-07,MV-201,step_steer_python
10,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.009,39.9991134521208,7.24956029802528e-07,-0.000246325540209924,-0.969299979862487,1.84180900205195e-08,0.0888976467948837,0,0,-1.17300047393789e-08,-4.96413800570516e-07,MV-201,step_steer_python
11,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.01,39.9989349027685,9.11687420698836e-07,-0.000266638040324064,-0.958188872387844,2.35800251475391e-08,0.100009791444028,0,0,-1.30333385993099e-08,-5.51570889522796e-07,MV-201,step_steer_python
12,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.011,39.9987489248913,1.09818612733476e-06,-0.000280226126357468,-0.947077835246136,2.89798068253608e-08,0.111121789706032,0,0,-1.4557963744782e-08,-6.16093025679174e-07,MV-201,step_steer_python
13,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.012,39.9985563236878,1.2776853493832e-06,-0.000287319788115743,-0.935966870124687,3.44780714150067e-08,0.122233640817686,0,0,-1.60825888902541e-08,-6.80615161835552e-07,MV-201,step_steer_python
14,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.013,39.9983576775336,1.44430032721818e-06,-0.000288408993390847,-0.924855977219063,3.99483823989899e-08,0.133345350602066,0,0,-1.76072140357261e-08,-7.4513729799193e-07,MV-201,step_steer_python
15,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.014,39.9981534016658,1.59316239107779e-06,-0.000284156796907062,-0.913745155676146,4.52804063277765e-08,0.1444569295012,0,0,-1.91318391811982e-08,-8.09659434148308e-07,MV-201,step_steer_python
16,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.015,39.9979437993186,1.72047071729609e-06,-0.000275326868105276,-0.902634403960513,5.03815432392508e-08,0.155568390924176,0,0,-2.06564643266703e-08,-8.74181570304686e-07,MV-201,step_steer_python
17,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.016,39.9977291018364,1.82348101088112e-06,-0.000262725325690438,-0.891523720150504,5.51773459756138e-08,0.166679749891822,0,0,-2.21810894721423e-08,-9.38703706461064e-07,MV-201,step_steer_python
18,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.017,39.9975094992846,1.90044835560307e-06,-0.000247155397110732,-0.880413102171216,5.96110267966677e-08,0.177791021953347,0,0,-2.37057146176144e-08,-1.00322584261744e-06,MV-201,step_steer_python
19,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.018,39.9972851630194,1.95053816868881e-06,-0.000229383667329975,-0.869302547972066,6.36423113143842e-08,0.188902222346738,0,0,-2.52303397630865e-08,-1.06774797877382e-06,MV-201,step_steer_python
20,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.019,39.9970562615827,1.97371723253585e-06,-0.000210116340032722,-0.858192055656567,6.72458589988392e-08,0.200013365373099,0,0,-2.67549649085585e-08,-1.1322701149302e-06,MV-201,step_steer_python
21,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.02,39.9968229711707,1.97063440327782e-06,-0.000189983927153925,-0.847081623571776,7.04094290800943e-08,0.211124463954892,0,0,-2.82795900540306e-08,-1.19679225108658e-06,MV-201,step_steer_python
22,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.021,39.9965854817922,1.9424985535296e-06,-0.000169532842261325,-0.835971250364378,7.31319342378134e-08,0.22223552934893,0,0,-2.67738285898162e-08,-1.13306842592102e-06,MV-201,step_steer_python
23,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.022,39.9963440000939,1.89095948987825e-06,-0.000149222480551289,-0.824860935009849,7.54214916684701e-08,0.233346570986709,0,0,-2.52680671256017e-08,-1.06934460075547e-06,MV-201,step_steer_python
24,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.023,39.9960987496933,1.81799600511796e-06,-0.000129426512194686,-0.813750676820453,7.7293552618529e-08,0.244457596416881,0,0,-2.37623056613873e-08,-1.00562077558991e-06,MV-201,step_steer_python
25,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.024,39.9958499701819,1.72581388860347e-06,-0.000110432109701933,-0.802640475437156,7.87691670864765e-08,0.255568611327262,0,0,-2.22565441971729e-08,-9.41896950424355e-07,MV-201,step_steer_python
26,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.025,39.995597914289,1.61674787024738e-06,-9.24654602228886e-05,-0.791530330809633,7.98734297059194e-08,0.266679619626705,0,0,-2.07507827329584e-08,-8.781731252588e-07,MV-201,step_steer_python
27,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.026,39.9953428427422,1.49320705240327e-06,-7.56739585094685e-05,-0.780420243168412,8.06340774094048e-08,0.27779062356938,0,0,-1.9245021268744e-08,-8.14449300093245e-07,MV-201,step_steer_python
28,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.027,39.9950850226172,1.3575851339624e-06,-6.01503484638876e-05,-0.769310212992782,8.10803641848544e-08,0.288901623906437,0,0,-1.77392598045295e-08,-7.5072547492769e-07,MV-201,step_steer_python
29,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.028,39.9948247229979,1.21221862990037e-06,-4.59373576377664e-05,-0.758200240975098,8.12420403705442e-08,0.300012620055072,0,0,-1.62334983403151e-08,-6.87001649762135e-07,MV-201,step_steer_python
30,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.029,39.994562211406,1.05934298989315e-06,-3.30369204046345e-05,-0.747090327985065,8.11485898561972e-08,0.311123610273715,0,0,-1.47277368761007e-08,-6.2327782459658e-07,MV-201,step_steer_python
31,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.03,39.9942977504918,9.01061802167176e-07,-2.14182551943238e-05,-0.735980475034861,8.08286051310897e-08,0.322234591836539,0,0,-1.32219754118862e-08,-5.59553999431025e-07,MV-201,step_steer_python
32,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.031,39.9940315951264,7.39324986966649e-07,-1.10253706308716e-05,-0.724870683246244,8.03093293637001e-08,0.333345561201523,0,0,-1.10378217128821e-08,-4.67120614889172e-07,MV-201,step_steer_python
33,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.032,39.993763989946,5.7591500876654e-07,-1.7837862919959e-06,-0.7137609538204,7.96163320085302e-08,0.34445651416807,0,0,-8.85366801387805e-09,-3.74687230347319e-07,MV-201,step_steer_python
34,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.033,39.9934951673689,4.1243986824999e-07,6.39359455719428e-06,-0.70265128801095,7.8773301012425e-08,0.355567446021467,0,0,-6.66951431487397e-09,-2.82253845805466e-07,MV-201,step_steer_python
35,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.034,39.9932253460803,2.50331656396077e-07,1.3601469602416e-05,-0.691541687100355,7.78019323145015e-08,0.366678351662585,0,0,-4.48536061586989e-09,-1.89820461263614e-07,MV-201,step_steer_python
36,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.035,39.9929547299612,9.08495516661784e-08,1.9937960526416e-05,-0.680432152379757,7.67218983035141e-08,0.377789225722154,0,0,-2.3012069168658e-09,-9.73870767217608e-08,MV-201,step_steer_python
37,2026年09月08日_21时12分07秒_第032次,2026-09-08T21:12:07,0.036,39.992683507425,-6.49137621124301e-08,2.55012280641768e-05,-0.669322685132152,7.55508786058474e-08,0.38890006265958,0,0,-1.1705321786172e-10,-4.95369217990802e-09,MV-201,step_steer_python
