sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,cmd_delta1_deg,cmd_delta2_deg,cmd_delta3_deg,case_id,case_name
1,2026年09月05日_22时52分41秒_第036次,2026-09-05T22:52:41,0,0.1,0,0,-1.05819009496492,0,0,0,0,0,-0,MV-202,sine_steer_python-1
2,2026年09月05日_22时52分41秒_第036次,2026-09-05T22:52:41,0.001,0.1,0,0,-1.05819009496492,0,0,0,0,-4.73838466204978e-08,-2.00528438897947e-06,MV-202,sine_steer_python-1
3,2026年09月05日_22时52分41秒_第036次,2026-09-05T22:52:41,0.002,40,-1.04278536291435e-35,4.70468973902358e-20,-1.05816231718715,0,2.77777777777778e-05,0,0,-8.30121025249693e-09,-3.5130721788567e-07,MV-202,sine_steer_python-1
4,2026年09月05日_22时52分41秒_第036次,2026-09-05T22:52:41,0.003,39.9999422269714,-3.02435872530123e-09,-0.00135305768086938,-1.04150933490558,6.50844639819591e-25,0.0166815574786947,0,0,2.5006449160562e-08,1.05827292847498e-06,MV-202,sine_steer_python-1
5,2026年09月05日_22时52分41秒_第036次,2026-09-05T22:52:41,0.004,39.9999063041802,2.02953001280567e-06,-0.000781035331213993,-1.03039799155213,4.9383034335417e-08,0.0277938998506727,0,0,3.43816833607809e-08,1.45503283982825e-06,MV-202,sine_steer_python-1
6,2026年09月05日_22时52分41秒_第036次,2026-09-05T22:52:41,0.005,39.9998303385958,2.2326879816758e-06,-0.000744497081450399,-1.01928662100934,5.33732648009149e-08,0.0389064022616425,0,0,2.47194565345873e-08,1.04612740054374e-06,MV-202,sine_steer_python-1
7,2026年09月05日_22时52分41秒_第036次,2026-09-05T22:52:41,0.006,39.9997470306577,2.76548093969397e-06,-0.000656157791184502,-1.00817525870398,6.86561153080405e-08,0.0500189680639432,0,0,7.64385150266979e-09,3.23487795592985e-07,MV-202,sine_steer_python-1
8,2026年09月05日_22时52分41秒_第036次,2026-09-05T22:52:41,0.007,39.9996531254696,3.10753205386632e-06,-0.000534804591045643,-0.997063917291688,7.89363617285516e-08,0.0611315255673373,0,0,-7.02255602068759e-09,-2.97194570795499e-07,MV-202,sine_steer_python-1
9,2026年09月05日_22时52分41秒_第036次,2026-09-05T22:52:41,0.008,39.9995508250131,3.29547658321198e-06,-0.000418539514359409,-0.985952610269646,8.64804204155474e-08,0.0722440219718071,0,0,-1.33254352308625e-08,-5.63932418970101e-07,MV-202,sine_steer_python-1
10,2026年09月05日_22时52分41秒_第036次,2026-09-05T22:52:41,0.009,39.9994413860876,3.35838258966996e-06,-0.00031094683211091,-0.974841346377467,9.16786615164664e-08,0.0833564224468072,0,0,-8.72178773236441e-09,-3.69106056833662e-07,MV-202,sine_steer_python-1
11,2026年09月05日_22时52分41秒_第036次,2026-09-05T22:52:41,0.01,39.9993257104417,3.31451965120573e-06,-0.000214392274004174,-0.963730131278552,9.47151976012298e-08,0.0944687063792256,0,0,6.36805132079947e-09,2.69495931896234e-07,MV-202,sine_steer_python-1
12,2026年09月05日_22时52分41秒_第036次,2026-09-05T22:52:41,0.011,39.9992043932232,3.18361931118613e-06,-0.00013159439924538,-0.952618968154735,9.60131433752622e-08,0.105580864519289,0,0,2.91645145944901e-08,1.23424225763882e-06,MV-202,sine_steer_python-1
13,2026年09月05日_22时52分41秒_第036次,2026-09-05T22:52:41,0.012,39.9990777971272,2.98568394812185e-06,-6.22404018298704e-05,-0.941507858300402,9.58879087341577e-08,0.11669289637234,0,0,5.54028582130826e-08,2.34464895957765e-06,MV-202,sine_steer_python-1
