sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,cmd_delta1_deg,cmd_delta2_deg,cmd_delta3_deg,case_id,case_name
1,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0,20,0,0,-1.05819009496492,0,0,0,0,0,-0,MV-201,step_steer_python
2,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.001,20,0,0,-1.05819009496492,0,0,0,0,-1.48732483245334e-09,-6.29435869094253e-08,MV-201,step_steer_python
3,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.002,20,2.11867502306408e-35,-3.99750799651439e-20,-1.05263453940937,0,0.00555555555555555,0,0,-5.58904981676516e-09,-2.36528588245502e-07,MV-201,step_steer_python
4,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.003,19.9999529898727,9.24720257641407e-11,2.06853555927788e-05,-1.04707877935002,-5.19404407734787e-24,0.0111121130342503,0,0,1.28748762832932e-08,5.44864764308967e-07,MV-201,step_steer_python
5,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.004,19.9998635904142,-3.09519518830078e-08,2.47223275699412e-05,-1.04152299343542,-7.54960872495178e-10,0.016668873138447,0,0,3.35042142242938e-08,1.41789834597211e-06,MV-201,step_steer_python
6,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.005,19.9997421429301,-4.88487347359727e-08,1.99890801081025e-05,-1.0359672019468,-1.28597617674815e-09,0.0222257800961219,0,0,5.78684953294529e-08,2.44899472234245e-06,MV-201,step_steer_python
7,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.006,19.9995948538449,-5.49669513886921e-08,7.16018762430588e-06,-1.03041143173759,-1.61297104016572e-09,0.0277827314805753,0,0,9.80739297779655e-08,4.1504887082035e-06,MV-201,step_steer_python
8,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.007,19.9994269068737,-4.29685696003333e-08,-1.20894018218746e-05,-1.02485570354852,-1.54554630236495e-09,0.0333396503776084,0,0,1.55885338046108e-07,6.59706750611131e-06,MV-201,step_steer_python
9,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.008,19.9992423491919,-1.10786922186359e-08,-3.5123751926556e-05,-1.01930003248814,-9.89377898635701e-10,0.0388964824185829,0,0,2.23221775943458e-07,9.44674555792715e-06,MV-201,step_steer_python
10,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.009,19.9990442988807,3.91986386687435e-08,-5.93970341278818e-05,-1.01374442926318,8.5920202747458e-11,0.0444531910344121,0,0,2.87206393173201e-07,1.21545745590899e-05,MV-201,step_steer_python
11,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.01,19.9988351579621,1.04038986627149e-07,-8.27101390199632e-05,-1.00818890099212,1.66216751323968e-09,0.0500097543571127,0,0,3.34784619642267e-07,1.41680851032607e-05,MV-201,step_steer_python
12,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.011,19.998616786299,1.78051149129051e-07,-0.00010332775892328,-1.00263345194829,3.68036954210893e-09,0.055566162233975,0,0,3.56967634260233e-07,1.51068702818931e-05,MV-201,step_steer_python
13,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.012,19.9983906375718,2.55059060629083e-07,-0.000120063122857901,-0.997078084201186,6.05532739817851e-09,0.0611224135751513,0,0,3.52039276167374e-07,1.48983021674033e-05,MV-201,step_steer_python
14,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.013,19.9981578621726,3.28791783137513e-07,-0.000132259122286205,-0.991522798163778,8.68752090273261e-09,0.066678514037006,0,0,3.26753121183765e-07,1.3828192088497e-05,MV-201,step_steer_python
15,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.014,19.9979193843986,3.93426899645413e-07,-0.000139729654789209,-0.985967593053372,1.14738512096066e-08,0.0722344740368093,0,0,2.95195649597233e-07,1.24926798909549e-05,MV-201,step_steer_python
16,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.015,19.997675960561,4.43980252990475e-07,-0.000142674107063686,-0.980412467273458,1.43161205323578e-08,0.077790307085927,0,0,2.7585761204095e-07,1.1674294141573e-05,MV-201,step_steer_python
17,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.016,19.9974282230925,4.76548228786253e-07,-0.000141581226162735,-0.974857418724095,1.71272361502732e-08,0.0833460284212071,0,0,2.87802730482841e-07,1.21798115540338e-05,MV-201,step_steer_python
18,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.017,19.9971767142573,4.88418601953367e-07,-0.000137134161216858,-0.969302445048477,1.9835243984762e-08,0.0889016539093087,0,0,3.47126012440121e-07,1.46903728464659e-05,MV-201,step_steer_python
19,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.018,19.9969219119161,4.78073335101883e-07,-0.000130124036044694,-0.963747543823288,2.23854358771777e-08,0.0944571991956538,0,0,4.63663131502843e-07,1.96222237252003e-05,MV-201,step_steer_python
20,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.019,19.9966642490094,4.45108556454496e-07,-0.000121376523455588,-0.958192712700394,2.47408652966092e-08,0.100012679068199,0,0,6.38626269442631e-07,2.70266637228121e-05,MV-201,step_steer_python
21,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.02,19.996404127937,3.90096517871679e-07,-0.000111693397526901,-0.95263794950716,2.68816258934726e-08,0.105568107006048,0,0,8.63892177373394e-07,3.65599169464421e-05,MV-201,step_steer_python
22,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.021,19.9961419307307,3.14412070184225e-07,-0.000101809377634046,-0.947083252312313,2.8803239134627e-08,0.111123494883789,0,0,1.12291924980699e-06,4.75219426518318e-05,MV-201,step_steer_python
23,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.022,19.9958780257777,2.20043046099625e-07,-9.23634189571537e-05,-0.941528619463804,3.05144684359652e-08,0.11667885280409,0,0,1.39319788769524e-06,5.89601346072623e-05,MV-201,step_steer_python
24,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.023,19.995612771766,1.09400320892419e-07,-8.38820707347138e-05,-0.935974049604465,3.20348359060364e-08,0.122234189033291,0,0,1.64540635221578e-06,6.9633596825772e-05,MV-201,step_steer_python
25,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.024,19.9953465294325,-1.48615691937741e-08,-7.67289846225266e-05,-0.930419541670675,3.33920414614138e-08,0.127789510017262,0,0,1.85268538693454e-06,7.84056455750699e-05,MV-201,step_steer_python
26,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.025,19.9950796939053,-1.50070913194902e-07,-7.12055991792906e-05,-0.924865094874318,3.46195368221942e-08,0.133344820461927,0,0,1.99672091066947e-06,8.45012289395319e-05,MV-201,step_steer_python
27,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.026,19.9948126603401,-2.93571737137777e-07,-6.7495085789732e-05,-0.919310708663894,3.57541088048779e-08,0.138900123469508,0,0,2.06635989119656e-06,8.74483505954383e-05,MV-201,step_steer_python
28,2026年09月15日_19时21分52秒_第003次,2026-09-15T19:21:52,0.027,19.9945458253216,-4.42873830045516e-07,-6.56861650336225e-05,-0.913756382698672,3.68342130371789e-08,0.144455420684035,0,0,2.05846544539786e-06,8.71142576492375e-05,MV-201,step_steer_python
