sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,cmd_delta1_deg,cmd_delta2_deg,cmd_delta3_deg,case_id,case_name
1,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0,0.1,0,0,-1.05819009496492,0,0,0,0,0,-0,MV-201,step_steer_python
2,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.001,0.1,0,0,-1.05819009496492,0,0,0,0,2.29834687619397e-08,9.72660398005287e-07,MV-201,step_steer_python
3,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.002,40,-7.94503133649028e-36,4.70468973902358e-20,-1.05816231718715,0,2.77777777777778e-05,0,0,9.5573550298379e-09,4.0446726486274e-07,MV-201,step_steer_python
4,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.003,39.9999442455599,1.46998694431032e-09,0.000657652549473664,-1.04150933490558,6.50844639819591e-25,0.0166815574786947,0,0,-8.7622900299412e-09,-3.70820114067112e-07,MV-201,step_steer_python
5,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.004,39.9998875664766,-9.86483589119475e-07,0.000368822312497798,-1.03039799310426,-2.4002582205646e-08,0.0277938889671444,0,0,-1.8038963554601e-08,-7.63408937630714e-07,MV-201,step_steer_python
6,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.005,39.999801546211,-1.06900347663665e-06,0.000348046937026768,-1.01928663228942,-2.54448166692208e-08,0.03890637525553,0,0,-1.50563780714212e-08,-6.37185919982545e-07,MV-201,step_steer_python
7,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.006,39.999703981521,-1.31553680968099e-06,0.000306990643755405,-1.00817528158256,-3.25104327529287e-08,0.0500189208652721,0,0,-6.61213439501027e-09,-2.79825527596834e-07,MV-201,step_steer_python
8,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.007,39.9995948740619,-1.47458723869459e-06,0.000253443650839635,-0.997063956605848,-3.72135954158869e-08,0.0611314521956632,0,0,9.15363644173459e-10,3.87381894214208e-08,MV-201,step_steer_python
9,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.008,39.9994764791678,-1.56674069881858e-06,0.000205425246387654,-0.985952670650113,-4.0756520544686e-08,0.0722439167177357,0,0,3.87492932224957e-09,1.63987008917602e-07,MV-201,step_steer_python
10,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.009,39.999350339296,-1.60803934036704e-06,0.000163458034011407,-0.974841432663757,-4.33735266626416e-08,0.0833562795153772,0,0,6.73527624821466e-10,2.85036890824444e-08,MV-201,step_steer_python
11,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.01,39.9992175927199,-1.60770313719882e-06,0.000127524506509621,-0.963730248410606,-4.51699204217645e-08,0.0944685199855311,0,0,-8.64516360795221e-09,-3.65863323888537e-07,MV-201,step_steer_python
12,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.011,39.9990790434346,-1.57455937969329e-06,9.79316123284511e-05,-0.952619121116231,-4.63445063313202e-08,0.105580628936675,0,0,-2.27408251390487e-08,-9.62391719884543e-07,MV-201,step_steer_python
13,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.012,39.9989352353683,-1.51673539264026e-06,7.36971819974113e-05,-0.941508052066694,-4.70240149298995e-08,0.11669260597623,0,0,-3.94230720959974e-08,-1.66838441110261e-06,MV-201,step_steer_python
14,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.013,39.9987865154753,-1.44042056983121e-06,5.37963509416007e-05,-0.930397041124589,-4.7316760455792e-08,0.127804457222242,0,0,-5.6120925916344e-08,-2.37503758477968e-06,MV-201,step_steer_python
15,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.014,39.9986330870637,-1.35036147153673e-06,3.71449795210858e-05,-0.919286087166552,-4.72985642688748e-08,0.138916193338877,0,0,-7.02790196798265e-08,-2.97420811285026e-06,MV-201,step_steer_python
