sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,state_steer_delta_deg,case_id,case_name
49,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.048,39.9886116872234,0.00240933124471305,0.0295910370086937,-0.54156050555437,8.19125972946856e-06,0.516678945191549,0,0.120564018219887,MV-002,sine_steer_20kmh
50,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.049,39.988317123217,0.00254109870841307,0.0312715976928118,-0.530452250176799,8.83154385031706e-06,0.527788560844157,0,0.123072625813494,MV-002,sine_steer_20kmh
51,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.05,39.9880230646337,0.00267656710394906,0.0330081926683643,-0.519344082889204,9.50748362225505e-06,0.538898063619792,0,0.125581039058627,MV-002,sine_steer_20kmh
52,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.051,39.9877295286709,0.00281572158400189,0.0348013041926322,-0.508236004304971,1.02202370564993e-05,0.550007449955624,0,0.128089253994157,MV-002,sine_steer_20kmh
53,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.052,39.9874365270429,0.00295854565253294,0.0366514043739903,-0.497128014997766,1.09709708662222e-05,0.561116716468215,0,0.130597266659272,MV-002,sine_steer_20kmh
54,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.053,39.987144066618,0.00310502127966376,0.038558955987688,-0.486020115503555,1.17608602412486e-05,0.572225859949214,0,0.133105073093476,MV-002,sine_steer_20kmh
55,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.054,39.9868521499898,0.00325512900763235,0.0405244132106918,-0.474912306322437,1.25910886424723e-05,0.583334877361271,0,0.135612669336602,MV-002,sine_steer_20kmh
56,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.055,39.9865607759866,0.00340884804734445,0.0425482222713791,-0.463804587920287,1.34628476143593e-05,0.594443765834297,0,0.138120051428812,MV-002,sine_steer_20kmh
57,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.056,39.9862699401231,0.00356615636525695,0.0446308220118856,-0.452696960730219,1.4377336613794e-05,0.605552522662134,0,0.140627215410608,MV-002,sine_steer_20kmh
58,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.057,39.9859796349994,0.00372703076052255,0.0467726443625106,-0.441589425153856,1.53357628535066e-05,0.616661145299667,0,0.143134157322835,MV-002,sine_steer_20kmh
59,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.058,39.9856898506525,0.00389144693249092,0.0489741147289651,-0.430481981562433,1.63393411583121e-05,0.627769631360379,0,0.145640873206691,MV-002,sine_steer_20kmh
60,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.059,39.9854005748642,0.0040593795387994,0.0512356522937152,-0.419374630297735,1.73892938323756e-05,0.638877978614313,0,0.148147359103729,MV-002,sine_steer_20kmh
61,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.06,39.9851117934315,0.00423080224440116,0.0535576702349323,-0.40826737167291,1.8486850535788e-05,0.649986184986416,0,0.150653611055865,MV-002,sine_steer_20kmh
62,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.061,39.9848234904046,0.00440568776196468,0.0559405758659086,-0.397160205973145,1.96332481687652e-05,0.661094248555188,0,0.153159625105386,MV-002,sine_steer_20kmh
63,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.062,39.984535648295,0.00458400788414634,0.0583847706993829,-0.38605313345625,2.08297307618503e-05,0.672202167551603,0,0.155665397294953,MV-002,sine_steer_20kmh
64,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.063,39.98424824826,0.00476573350828375,0.0608906504413803,-0.374946154353156,2.20775493705814e-05,0.683309940358213,0,0.15817092366761,MV-002,sine_steer_20kmh
65,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.064,39.9839612702654,0.00495083465408644,0.0634586049190487,-0.363839268868346,2.33779619731857e-05,0.694417565508398,0,0.160676200266788,MV-002,sine_steer_20kmh
66,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.065,39.9836746932313,0.00513928047491628,0.0660890179483339,-0.352732477180238,2.47322333699157e-05,0.705525041685678,0,0.163181223136315,MV-002,sine_steer_20kmh
67,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.066,39.9833884951621,0.00533103926325226,0.0687822671456293,-0.341625779441534,2.61416350827878e-05,0.716632367723058,0,0.165685988320417,MV-002,sine_steer_20kmh
68,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.067,39.9831026532649,0.00552607845092942,0.0715387236895353,-0.330519175779548,2.76074452545315e-05,0.72773954260233,0,0.168190491863727,MV-002,sine_steer_20kmh
69,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.068,39.9828171440573,0.00572436460472773,0.0743587520374586,-0.319412666296519,2.91309485457014e-05,0.738846565453312,0,0.170694729811294,MV-002,sine_steer_20kmh
70,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.069,39.9825319434664,0.00592586341786856,0.0772427096019739,-0.308306251069932,3.07134360289678e-05,0.749953435552968,0,0.173198698208583,MV-002,sine_steer_20kmh
71,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.07,39.9822470269209,0.00613053969795521,0.0801909463922379,-0.297199930152838,3.2356205079726e-05,0.76106015232439,0,0.175702393101486,MV-002,sine_steer_20kmh
72,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.071,39.9819623694376,0.00633835735186991,0.0832038046249701,-0.286093703574201,3.40605592622248e-05,0.772166715335613,0,0.178205810536328,MV-002,sine_steer_20kmh
73,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.072,39.9816779457022,0.00654927936811503,0.0862816183098118,-0.274987571339247,3.58278082105644e-05,0.783273124298239,0,0.180708946559871,MV-002,sine_steer_20kmh
74,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.073,39.9813937301468,0.00676326779706097,0.0894247128134035,-0.263881533429853,3.76592675039322e-05,0.794379379065867,0,0.183211797219321,MV-002,sine_steer_20kmh
75,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.074,39.9811096970229,0.00698028372954006,0.0926334044063384,-0.252775589804956,3.95562585356025e-05,0.80548547963231,0,0.185714358562336,MV-002,sine_steer_20kmh
76,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.075,39.9808258204716,0.00720028727420086,0.09590799979736,-0.241669740400983,4.15201083752581e-05,0.816591426129597,0,0.188216626637029,MV-002,sine_steer_20kmh
77,2026年09月05日_22时17分17秒_第005次,2026-09-05T22:17:17,0.076,39.9805420745905,0.00742323753401631,0.0992487956585708,-0.230563985132325,4.3552149624309e-05,0.827697218825757,0,0.190718597491977,MV-002,sine_steer_20kmh
