step_id,sim_time_s,Vx_kmh,beta_deg,w_degps,delta1_deg,delta2_deg,delta3_deg,fb_deg,beta_int_deg,status
0,0.000000,15.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,OK
1,0.010000,39.999016,0.000000,-0.000056,0.000000,-0.000000,-0.000000,-0.000000,0.000000,OK
2,0.020000,39.997038,0.000001,-0.000077,0.000000,-0.000000,-0.000000,-0.000000,0.000000,OK
3,0.030000,39.994628,0.000000,0.000041,0.000000,-0.000000,-0.000000,-0.000000,0.000000,OK
4,0.040000,39.991971,-0.000000,0.000059,0.000000,0.000000,0.000000,0.000000,0.000000,OK
5,0.050000,39.989235,-0.000001,0.000046,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
6,0.060000,39.986493,-0.000001,0.000046,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
7,0.070000,39.983746,-0.000000,0.000056,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
8,0.080000,39.980959,-0.000000,0.000071,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
9,0.090000,39.978082,-0.000000,0.000085,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
10,0.100000,39.975056,-0.000000,0.000096,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
11,0.110000,39.971830,-0.000001,0.000101,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
12,0.120000,39.968365,-0.000001,0.000098,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
13,0.130000,39.964629,-0.000001,0.000087,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
14,0.140000,39.960608,-0.000002,0.000069,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
15,0.150000,39.956294,-0.000002,0.000045,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
16,0.160000,39.951691,-0.000002,0.000016,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
17,0.170000,39.946811,-0.000002,-0.000016,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
18,0.180000,39.941677,-0.000002,-0.000049,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
19,0.190000,39.936318,-0.000001,-0.000082,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
20,0.200000,39.930763,0.000001,-0.000112,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
21,0.210000,39.925043,0.000002,-0.000140,0.000000,-0.000000,-0.000001,-0.000001,-0.000000,OK
22,0.220000,39.919175,0.000005,-0.000163,0.000000,-0.000000,-0.000003,-0.000003,-0.000000,OK
23,0.230000,39.913167,0.000007,-0.000180,0.000000,-0.000000,-0.000004,-0.000004,-0.000000,OK
24,0.240000,39.907010,0.000010,-0.000191,0.000000,-0.000000,-0.000006,-0.000006,0.000000,OK
25,0.250000,39.900682,0.000013,-0.000197,0.000000,-0.000000,-0.000008,-0.000008,0.000000,OK
26,0.260000,39.894156,0.000017,-0.000199,0.000000,-0.000000,-0.000010,-0.000010,0.000000,OK
27,0.270000,39.887398,0.000020,-0.000201,0.000000,-0.000000,-0.000012,-0.000012,0.000001,OK
28,0.280000,39.880383,0.000023,-0.000203,0.000000,-0.000000,-0.000014,-0.000014,0.000001,OK
29,0.290000,39.873094,0.000025,-0.000208,0.000000,-0.000000,-0.000016,-0.000016,0.000001,OK
30,0.300000,39.865533,0.000027,-0.000219,0.000000,-0.000000,-0.000017,-0.000017,0.000001,OK
31,0.310000,39.857716,0.000029,-0.000234,0.000000,-0.000000,-0.000018,-0.000018,0.000002,OK
32,0.320000,39.849675,0.000030,-0.000254,0.000000,-0.000000,-0.000019,-0.000019,0.000002,OK
33,0.330000,39.841451,0.000030,-0.000276,0.000000,-0.000000,-0.000019,-0.000019,0.000002,OK
34,0.340000,39.833083,0.000031,-0.000298,0.000000,-0.000000,-0.000020,-0.000020,0.000003,OK
35,0.350000,39.824606,0.000031,-0.000316,0.000000,-0.000000,-0.000020,-0.000020,0.000003,OK
36,0.360000,39.816043,0.000031,-0.000330,0.000000,-0.000000,-0.000020,-0.000020,0.000003,OK
37,0.370000,39.807403,0.000031,-0.000336,0.000000,-0.000000,-0.000020,-0.000020,0.000003,OK
38,0.380000,39.798684,0.000031,-0.000336,0.000000,-0.000000,-0.000020,-0.000020,0.000004,OK
39,0.390000,39.789873,0.000031,-0.000330,0.000000,-0.000000,-0.000021,-0.000021,0.000004,OK
40,0.400000,39.780955,0.000032,-0.000320,0.000000,-0.000001,-0.000021,-0.000021,0.000004,OK
41,0.410000,39.771916,0.000033,-0.000307,0.000000,-0.000001,-0.000022,-0.000022,0.000005,OK
42,0.420000,39.762748,0.000033,-0.000296,0.000000,-0.000001,-0.000023,-0.000023,0.000005,OK
43,0.430000,39.753449,0.000034,-0.000286,0.000000,-0.000001,-0.000023,-0.000023,0.000005,OK
44,0.440000,39.744024,0.000035,-0.000279,0.000000,-0.000001,-0.000024,-0.000024,0.000006,OK
