step_id,sim_time_s,Vx_kmh,beta_deg,w_degps,delta1_deg,delta2_deg,delta3_deg,fb_deg,beta_int_deg,status
0,0.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,OK
1,0.010000,39.999011,0.000000,-0.000056,0.000000,-0.000000,-0.000000,-0.000000,0.000000,OK
2,0.020000,39.997031,0.000001,-0.000076,0.000000,-0.000000,-0.000000,-0.000000,0.000000,OK
3,0.030000,39.994619,0.000000,0.000042,0.000000,-0.000000,-0.000000,-0.000000,0.000000,OK
4,0.040000,39.991957,-0.000000,0.000060,0.000000,0.000000,0.000000,0.000000,0.000000,OK
5,0.050000,39.989215,-0.000001,0.000047,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
6,0.060000,39.986465,-0.000001,0.000047,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
7,0.070000,39.983708,-0.000000,0.000056,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
8,0.080000,39.980911,-0.000000,0.000069,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
9,0.090000,39.978023,-0.000000,0.000083,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
10,0.100000,39.974988,-0.000000,0.000093,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
11,0.110000,39.971757,-0.000001,0.000097,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
12,0.120000,39.968289,-0.000001,0.000093,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
13,0.130000,39.964558,-0.000001,0.000082,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
14,0.140000,39.960547,-0.000002,0.000063,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
15,0.150000,39.956253,-0.000002,0.000038,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
16,0.160000,39.951680,-0.000002,0.000009,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
17,0.170000,39.946843,-0.000002,-0.000023,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
18,0.180000,39.941766,-0.000001,-0.000056,0.000000,0.000000,0.000001,0.000001,-0.000000,OK
19,0.190000,39.936480,-0.000001,-0.000088,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
20,0.200000,39.931018,0.000001,-0.000119,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
21,0.210000,39.925408,0.000003,-0.000146,0.000000,-0.000000,-0.000001,-0.000001,-0.000000,OK
22,0.220000,39.919673,0.000005,-0.000169,0.000000,-0.000000,-0.000003,-0.000003,-0.000000,OK
23,0.230000,39.913820,0.000008,-0.000185,0.000000,-0.000000,-0.000005,-0.000005,0.000000,OK
24,0.240000,39.907842,0.000010,-0.000196,0.000000,-0.000000,-0.000006,-0.000006,0.000000,OK
25,0.250000,39.901721,0.000014,-0.000202,0.000000,-0.000000,-0.000008,-0.000008,0.000000,OK
26,0.260000,39.895428,0.000017,-0.000204,0.000000,-0.000000,-0.000010,-0.000010,0.000000,OK
27,0.270000,39.888933,0.000020,-0.000205,0.000000,-0.000000,-0.000012,-0.000012,0.000001,OK
28,0.280000,39.882213,0.000022,-0.000207,0.000000,-0.000000,-0.000014,-0.000014,0.000001,OK
29,0.290000,39.875254,0.000025,-0.000213,0.000000,-0.000000,-0.000015,-0.000015,0.000001,OK
30,0.300000,39.868059,0.000027,-0.000222,0.000000,-0.000000,-0.000017,-0.000017,0.000001,OK
31,0.310000,39.860648,0.000028,-0.000237,0.000000,-0.000000,-0.000018,-0.000018,0.000002,OK
32,0.320000,39.853055,0.000029,-0.000256,0.000000,-0.000000,-0.000019,-0.000019,0.000002,OK
33,0.330000,39.845321,0.000030,-0.000278,0.000000,-0.000000,-0.000019,-0.000019,0.000002,OK
34,0.340000,39.837488,0.000030,-0.000298,0.000000,-0.000000,-0.000019,-0.000019,0.000003,OK
35,0.350000,39.829591,0.000030,-0.000316,0.000000,-0.000000,-0.000019,-0.000019,0.000003,OK
36,0.360000,39.821654,0.000030,-0.000328,0.000000,-0.000000,-0.000019,-0.000019,0.000003,OK
37,0.370000,39.813688,0.000030,-0.000333,0.000000,-0.000000,-0.000020,-0.000020,0.000003,OK
38,0.380000,39.805689,0.000030,-0.000331,0.000000,-0.000000,-0.000020,-0.000020,0.000004,OK
39,0.390000,39.797649,0.000030,-0.000323,0.000000,-0.000000,-0.000020,-0.000020,0.000004,OK
40,0.400000,39.789552,0.000030,-0.000312,0.000000,-0.000000,-0.000020,-0.000020,0.000004,OK
41,0.410000,39.781385,0.000031,-0.000298,0.000000,-0.000000,-0.000021,-0.000021,0.000005,OK
42,0.420000,39.773142,0.000031,-0.000285,0.000000,-0.000001,-0.000021,-0.000021,0.000005,OK
43,0.430000,39.764822,0.000032,-0.000274,0.000000,-0.000001,-0.000022,-0.000022,0.000005,OK
44,0.440000,39.756433,0.000033,-0.000267,0.000000,-0.000001,-0.000022,-0.000022,0.000006,OK
45,0.450000,39.747986,0.000033,-0.000263,0.000000,-0.000001,-0.000023,-0.000023,0.000006,OK
46,0.460000,39.739497,0.000032,-0.000263,0.000000,-0.000001,-0.000023,-0.000023,0.000006,OK
47,0.470000,39.730985,0.000032,-0.000264,0.000000,-0.000001,-0.000022,-0.000022,0.000007,OK
48,0.480000,39.722467,0.000030,-0.000267,0.000000,-0.000001,-0.000022,-0.000022,0.000007,OK
49,0.490000,39.713959,0.000029,-0.000270,0.000000,-0.000000,-0.000021,-0.000021,0.000007,OK
50,0.500000,39.705477,0.000027,-0.000271,0.000000,-0.000000,-0.000020,-0.000020,0.000007,OK
51,0.510000,39.697033,0.000025,-0.000269,0.000000,-0.000000,-0.000019,-0.000019,0.000008,OK
52,0.520000,39.688637,0.000023,-0.000265,0.000000,-0.000000,-0.000018,-0.000018,0.000008,OK
53,0.530000,39.680296,0.000021,-0.000256,0.000000,-0.000000,-0.000017,-0.000017,0.000008,OK
54,0.540000,39.672014,0.000020,-0.000245,0.000000,-0.000000,-0.000016,-0.000016,0.000008,OK
55,0.550000,39.663789,0.000019,-0.000231,0.000000,-0.000000,-0.000016,-0.000016,0.000008,OK
56,0.560000,39.655618,0.000018,-0.000215,0.000000,-0.000000,-0.000015,-0.000015,0.000009,OK
57,0.570000,39.647495,0.000018,-0.000199,0.000000,-0.000000,-0.000015,-0.000015,0.000009,OK
58,0.580000,39.639414,0.000018,-0.000184,0.000000,-0.000000,-0.000015,-0.000015,0.000009,OK
59,0.590000,39.631370,0.000017,-0.000170,0.000000,-0.000000,-0.000015,-0.000015,0.000009,OK
60,0.600000,39.623362,0.000017,-0.000159,0.000000,-0.000000,-0.000015,-0.000015,0.000009,OK
61,0.610000,39.615396,0.000017,-0.000151,0.000000,-0.000000,-0.000015,-0.000015,0.000010,OK
62,0.620000,39.607482,0.000016,-0.000146,0.000000,-0.000000,-0.000014,-0.000014,0.000010,OK
63,0.630000,39.599634,0.000015,-0.000143,0.000000,-0.000000,-0.000014,-0.000014,0.000010,OK
64,0.640000,39.591870,0.000013,-0.000142,0.000000,-0.000000,-0.000013,-0.000013,0.000010,OK
65,0.650000,39.584204,0.000012,-0.000140,0.000000,-0.000000,-0.000012,-0.000012,0.000010,OK
66,0.660000,39.576648,0.000010,-0.000137,0.000000,-0.000000,-0.000011,-0.000011,0.000010,OK
67,0.670000,39.569207,0.000008,-0.000131,0.000000,-0.000000,-0.000010,-0.000010,0.000010,OK
68,0.680000,39.561882,0.000007,-0.000122,0.000000,-0.000000,-0.000009,-0.000009,0.000010,OK
69,0.690000,39.554667,0.000005,-0.000110,0.000000,-0.000000,-0.000008,-0.000008,0.000010,OK
70,0.700000,39.547552,0.000004,-0.000095,0.000000,-0.000000,-0.000008,-0.000008,0.000010,OK
71,0.710000,39.540528,0.000003,-0.000080,0.000000,-0.000000,-0.000007,-0.000007,0.000010,OK
72,0.720000,39.533589,0.000003,-0.000065,0.000000,-0.000000,-0.000007,-0.000007,0.000010,OK
73,0.730000,39.526729,0.000003,-0.000051,0.000000,-0.000000,-0.000007,-0.000007,0.000011,OK
74,0.740000,39.519949,0.000003,-0.000040,0.000000,-0.000000,-0.000007,-0.000007,0.000011,OK
75,0.750000,39.513256,0.000003,-0.000032,0.000000,-0.000000,-0.000007,-0.000007,0.000011,OK
76,0.760000,39.506656,0.000002,-0.000025,0.000000,-0.000000,-0.000007,-0.000007,0.000011,OK
77,0.770000,39.500159,0.000002,-0.000021,0.000000,-0.000000,-0.000006,-0.000006,0.000011,OK
78,0.780000,39.493773,0.000001,-0.000018,0.000000,-0.000000,-0.000006,-0.000006,0.000011,OK
79,0.790000,39.487503,0.000000,-0.000015,0.000000,-0.000000,-0.000006,-0.000006,0.000011,OK
80,0.800000,39.481352,-0.000001,-0.000011,0.000000,-0.000000,-0.000005,-0.000005,0.000011,OK
81,0.810000,39.475318,-0.000002,-0.000006,0.000000,-0.000000,-0.000004,-0.000004,0.000011,OK
82,0.820000,39.469400,-0.000003,0.000000,0.000000,-0.000000,-0.000003,-0.000003,0.000011,OK
83,0.830000,39.463594,-0.000004,0.000008,0.000000,-0.000000,-0.000003,-0.000003,0.000011,OK
84,0.840000,39.457894,-0.000005,0.000017,0.000000,-0.000000,-0.000002,-0.000002,0.000010,OK
85,0.850000,39.452298,-0.000006,0.000027,0.000000,-0.000000,-0.000001,-0.000001,0.000010,OK
86,0.860000,39.446803,-0.000007,0.000037,0.000000,-0.000000,-0.000001,-0.000001,0.000010,OK
87,0.870000,39.441407,-0.000007,0.000046,0.000000,-0.000000,-0.000001,-0.000001,0.000010,OK
88,0.880000,39.436109,-0.000007,0.000054,0.000000,-0.000000,-0.000001,-0.000001,0.000010,OK
89,0.890000,39.430909,-0.000007,0.000061,0.000000,-0.000000,-0.000001,-0.000001,0.000010,OK
90,0.900000,39.425807,-0.000007,0.000067,0.000000,-0.000000,-0.000001,-0.000001,0.000010,OK
91,0.910000,39.420802,-0.000007,0.000072,0.000000,-0.000000,-0.000001,-0.000001,0.000010,OK
92,0.920000,39.415896,-0.000007,0.000076,0.000000,-0.000000,-0.000001,-0.000001,0.000010,OK
93,0.930000,39.411087,-0.000008,0.000079,0.000000,-0.000000,-0.000000,-0.000000,0.000010,OK
94,0.940000,39.406379,-0.000008,0.000081,0.000000,0.000000,0.000000,0.000000,0.000010,OK
95,0.950000,39.401770,-0.000009,0.000083,0.000000,0.000000,0.000000,0.000000,0.000010,OK
96,0.960000,39.397262,-0.000010,0.000086,0.000000,0.000000,0.000001,0.000001,0.000010,OK
97,0.970000,39.392854,-0.000010,0.000089,0.000000,0.000000,0.000001,0.000001,0.000009,OK
98,0.980000,39.388546,-0.000011,0.000092,0.000000,0.000000,0.000002,0.000002,0.000009,OK
99,0.990000,39.384332,-0.000012,0.000097,0.000000,0.000000,0.000002,0.000002,0.000009,OK
100,1.000000,39.380211,-0.000012,0.000102,3.000000,0.070889,0.607225,0.000003,0.000009,OK
101,1.010000,39.378075,0.013365,0.089330,3.000000,0.070697,0.599011,-0.008090,0.000143,OK
102,1.020000,39.373894,0.053436,0.379086,3.000000,0.070123,0.574465,-0.032400,0.000677,OK
103,1.030000,39.368537,0.113176,0.828655,3.000000,0.069263,0.537753,-0.068810,0.001809,OK
104,1.040000,39.362518,0.183982,1.387444,3.000000,0.068237,0.494009,-0.112214,0.003649,OK
105,1.050000,39.356187,0.257179,2.002745,3.000000,0.067169,0.448447,-0.157418,0.006221,OK
106,1.060000,39.349809,0.326285,2.635171,3.000000,0.066150,0.404992,-0.200512,0.009483,OK
107,1.070000,39.343578,0.387553,3.264285,3.000000,0.065236,0.365941,-0.239211,0.013359,OK
108,1.080000,39.337621,0.439010,3.881059,3.000000,0.064455,0.332534,-0.272281,0.017749,OK
109,1.090000,39.331997,0.479859,4.482278,3.000000,0.063819,0.305307,-0.299189,0.022548,OK
110,1.100000,39.326714,0.510000,5.066828,3.000000,0.063331,0.284373,-0.319824,0.027648,OK
111,1.110000,39.321761,0.529618,5.632413,3.000000,0.062990,0.269674,-0.334243,0.032944,OK
112,1.120000,39.317099,0.539235,6.177498,3.000000,0.062790,0.260944,-0.342709,0.038336,OK
113,1.130000,39.312670,0.539751,6.701703,3.000000,0.062719,0.257685,-0.345717,0.043734,OK
114,1.140000,39.308408,0.532198,7.204628,3.000000,0.062764,0.259314,-0.343847,0.049056,OK
115,1.150000,39.304256,0.517655,7.685694,3.000000,0.062909,0.265216,-0.337709,0.054232,OK
116,1.160000,39.300166,0.497223,8.144225,3.000000,0.063140,0.274757,-0.327936,0.059204,OK
117,1.170000,39.296101,0.472004,8.579379,3.000000,0.063441,0.287299,-0.315165,0.063924,OK
118,1.180000,39.292047,0.443024,8.989738,3.000000,0.063800,0.302242,-0.299992,0.068355,OK
119,1.190000,39.287997,0.411331,9.374366,3.000000,0.064201,0.318971,-0.283033,0.072468,OK
120,1.200000,39.283952,0.378007,9.732860,3.000000,0.064628,0.336846,-0.264928,0.076248,OK
121,1.210000,39.279919,0.344054,10.065251,3.000000,0.065069,0.355269,-0.246277,0.079689,OK
122,1.220000,39.275904,0.310358,10.371727,3.000000,0.065510,0.373707,-0.227611,0.082792,OK
123,1.230000,39.271907,0.277789,10.652100,3.000000,0.065939,0.391633,-0.209458,0.085570,OK
124,1.240000,39.267925,0.247121,10.906289,3.000000,0.066345,0.408572,-0.192293,0.088041,OK
125,1.250000,39.263947,0.219032,11.134278,3.000000,0.066717,0.424104,-0.176535,0.090232,OK
126,1.260000,39.259961,0.194037,11.336130,3.000000,0.067048,0.437905,-0.162508,0.092172,OK
127,1.270000,39.255957,0.172454,11.512267,3.000000,0.067334,0.449765,-0.150420,0.093896,OK
128,1.280000,39.251928,0.154319,11.664127,3.000000,0.067573,0.459646,-0.140311,0.095440,OK
129,1.290000,39.247871,0.139472,11.793229,3.000000,0.067767,0.467626,-0.132101,0.096834,OK
