sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,state_steer_delta_deg,case_id,case_name
2758,2026年08月29日_18时22分14秒_第003次,2026-08-29T18:22:14,2.757,38.8259969311941,-0.266079875815642,14.5869951811319,28.6705020293208,3.58265440699428,29.6389987844169,0,3,MV-001,step_steer_30kmh
2759,2026年08月29日_18时22分14秒_第003次,2026-08-29T18:22:14,2.758,38.8254944303261,-0.266050756397338,14.5868204639431,28.6803813310009,3.58698040145956,29.6487694866197,0,3,MV-001,step_steer_30kmh
2760,2026年08月29日_18时22分14秒_第003次,2026-08-29T18:22:14,2.759,38.824991937783,-0.266021635970855,14.5866457037824,28.6902594009279,3.59130885995155,29.6585388954674,0,3,MV-001,step_steer_30kmh
2761,2026年08月29日_18时22分14秒_第003次,2026-08-29T18:22:14,2.76,38.824489453459,-0.26599251278,14.5864709137396,28.7001362385029,3.59563978209313,29.6683070103763,0,3,MV-001,step_steer_30kmh
2762,2026年08月29日_18时22分14秒_第003次,2026-08-29T18:22:14,2.761,38.8239869772494,-0.265963385109123,14.5862961067451,28.7100118431272,3.59997316750739,29.6780738307627,0,3,MV-001,step_steer_30kmh
2763,2026年08月29日_18时22分14秒_第003次,2026-08-29T18:22:14,2.762,38.8234845090507,-0.265934251288375,14.5861212955425,28.7198862142019,3.60430901581759,29.6878393560433,0,3,MV-001,step_steer_30kmh
2764,2026年08月29日_18时22分14秒_第003次,2026-08-29T18:22:14,2.763,38.822982048761,-0.265905109698713,14.5859464926609,28.7297593511284,3.60864732664715,29.6976035856348,0,3,MV-001,step_steer_30kmh
2765,2026年08月29日_18时22分14秒_第003次,2026-08-29T18:22:14,2.764,38.8224795962803,-0.265875958776707,14.5857717103892,28.7396312533076,3.61298809961971,29.7073665189538,0,3,MV-001,step_steer_30kmh
2766,2026年08月29日_18时22分14秒_第003次,2026-08-29T18:22:14,2.765,38.8219771515108,-0.265846797019048,14.585596960751,28.749501920141,3.61733133435904,29.7171281554172,0,3,MV-001,step_steer_30kmh
2767,2026年08月29日_18时22分14秒_第003次,2026-08-29T18:22:14,2.766,38.821474714357,-0.265817622986889,14.5854222554809,28.7593713510295,3.62167703048909,29.726888494442,0,3,MV-001,step_steer_30kmh
2768,2026年08月29日_18时22分14秒_第003次,2026-08-29T18:22:14,2.767,38.820972284726,-0.265788435309852,14.5852476060018,28.7692395453745,3.62602518763396,29.736647535445,0,3,MV-001,step_steer_30kmh
2769,2026年08月29日_18时22分14秒_第003次,2026-08-29T18:22:14,2.768,38.8204698625277,-0.265759232689798,14.5850730234038,28.7791065025772,3.63037580541788,29.7464052778434,0,3,MV-001,step_steer_30kmh
